Species,Dataset,File Name,Tetracycline,Gentamicin,clusters
Staphylococcus aureus,PATRIC_genomes,1280.26007.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.26008.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.26016.fna,N/A,R,687
Staphylococcus aureus,PATRIC_genomes,1280.26019.fna,S,S,78
Staphylococcus aureus,PATRIC_genomes,1280.26021.fna,S,N/A,59
Staphylococcus aureus,PATRIC_genomes,1280.26023.fna,N/A,S,113
Staphylococcus aureus,PATRIC_genomes,1280.26024.fna,N/A,S,445
Staphylococcus aureus,PATRIC_genomes,1280.26028.fna,R,N/A,166
Staphylococcus aureus,PATRIC_genomes,1280.26032.fna,R,N/A,6
Staphylococcus aureus,PATRIC_genomes,1280.26034.fna,R,N/A,125
Staphylococcus aureus,PATRIC_genomes,1280.26039.fna,R,N/A,113
Staphylococcus aureus,PATRIC_genomes,1280.26041.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.26044.fna,S,N/A,1453
Staphylococcus aureus,PATRIC_genomes,1280.26046.fna,S,N/A,51
Staphylococcus aureus,PATRIC_genomes,1280.26048.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.26056.fna,N/A,S,113
Staphylococcus aureus,PATRIC_genomes,1280.26057.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.26062.fna,N/A,S,51
Staphylococcus aureus,PATRIC_genomes,1280.26067.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.26069.fna,S,N/A,166
Staphylococcus aureus,PATRIC_genomes,1280.26074.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26075.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26076.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26077.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26078.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26079.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26081.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26082.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26083.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26084.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26085.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26086.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26087.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26088.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26089.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26091.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26092.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26093.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26094.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26095.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26096.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26097.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26098.fna,S,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26099.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26101.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26102.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26103.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26104.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26105.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26106.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26107.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26108.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26109.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26111.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26112.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26113.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26114.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26115.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26116.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26117.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.26118.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.29683.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.29684.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29685.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.29686.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29687.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29688.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29693.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29694.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29696.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.29697.fna,S,S,50
Staphylococcus aureus,PATRIC_genomes,1280.29701.fna,N/A,S,1776
Staphylococcus aureus,PATRIC_genomes,1280.29702.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.29703.fna,R,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29704.fna,R,S,2
Staphylococcus aureus,PATRIC_genomes,1280.29705.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29706.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.29707.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29708.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.29714.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29716.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.29719.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29721.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29723.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29724.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29727.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29728.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29729.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.29731.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29732.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29734.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29735.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29736.fna,N/A,S,175
Staphylococcus aureus,PATRIC_genomes,1280.29737.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29738.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.29739.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29742.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.29743.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.29746.fna,R,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.29747.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29749.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29751.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.29753.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29754.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29755.fna,R,N/A,1072
Staphylococcus aureus,PATRIC_genomes,1280.29758.fna,S,N/A,51
Staphylococcus aureus,PATRIC_genomes,1280.29762.fna,R,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29763.fna,S,N/A,51
Staphylococcus aureus,PATRIC_genomes,1280.29766.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29767.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29768.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29772.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29776.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.29779.fna,N/A,R,251
Staphylococcus aureus,PATRIC_genomes,1280.29781.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29786.fna,R,R,1168
Staphylococcus aureus,PATRIC_genomes,1280.29787.fna,N/A,S,174
Staphylococcus aureus,PATRIC_genomes,1280.29789.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.29791.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.29795.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.29798.fna,R,R,6
Staphylococcus aureus,PATRIC_genomes,1280.29804.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29805.fna,R,N/A,59
Staphylococcus aureus,PATRIC_genomes,1280.29806.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.29807.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.29808.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.29811.fna,R,N/A,380
Staphylococcus aureus,PATRIC_genomes,1280.29812.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.29814.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.29816.fna,R,S,2
Staphylococcus aureus,PATRIC_genomes,1280.29817.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29821.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.29824.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29826.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.29828.fna,S,R,2
Staphylococcus aureus,PATRIC_genomes,1280.29829.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29848.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29853.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.29854.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29856.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.29857.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29859.fna,N/A,S,380
Staphylococcus aureus,PATRIC_genomes,1280.29861.fna,S,R,175
Staphylococcus aureus,PATRIC_genomes,1280.29867.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.29873.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.29875.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29876.fna,N/A,R,166
Staphylococcus aureus,PATRIC_genomes,1280.29878.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.29879.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29884.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29885.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.29887.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29891.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29892.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.29893.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29894.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29896.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29897.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.29901.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29903.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.29904.fna,R,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29906.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29908.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.29912.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29913.fna,N/A,R,13
Staphylococcus aureus,PATRIC_genomes,1280.29914.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.29921.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.29923.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.29925.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29937.fna,R,S,2
Staphylococcus aureus,PATRIC_genomes,1280.29939.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29941.fna,R,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.29942.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29944.fna,N/A,S,166
Staphylococcus aureus,PATRIC_genomes,1280.29945.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.29946.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29949.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.29952.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29954.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.29959.fna,R,N/A,1618
Staphylococcus aureus,PATRIC_genomes,1280.29961.fna,S,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.29962.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29963.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.29964.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29967.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29968.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.29971.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.29976.fna,R,N/A,134
Staphylococcus aureus,PATRIC_genomes,1280.29979.fna,N/A,R,166
Staphylococcus aureus,PATRIC_genomes,1280.29983.fna,R,N/A,140
Staphylococcus aureus,PATRIC_genomes,1280.29984.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29985.fna,S,N/A,1765
Staphylococcus aureus,PATRIC_genomes,1280.29986.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.29987.fna,N/A,S,51
Staphylococcus aureus,PATRIC_genomes,1280.29992.fna,N/A,S,2
Staphylococcus aureus,PATRIC_genomes,1280.29995.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.29997.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.29998.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.29999.fna,S,S,75
Staphylococcus aureus,PATRIC_genomes,1280.30004.fna,S,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.30005.fna,R,S,84
Staphylococcus aureus,PATRIC_genomes,1280.30011.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30014.fna,R,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30015.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30016.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30018.fna,N/A,R,322
Staphylococcus aureus,PATRIC_genomes,1280.30019.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30024.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.30025.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30026.fna,R,R,6
Staphylococcus aureus,PATRIC_genomes,1280.30027.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30033.fna,N/A,S,51
Staphylococcus aureus,PATRIC_genomes,1280.30037.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30041.fna,R,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30042.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30043.fna,R,N/A,59
Staphylococcus aureus,PATRIC_genomes,1280.30044.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30052.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.30053.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30061.fna,R,R,6
Staphylococcus aureus,PATRIC_genomes,1280.30064.fna,R,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30075.fna,R,S,982
Staphylococcus aureus,PATRIC_genomes,1280.30078.fna,R,R,1051
Staphylococcus aureus,PATRIC_genomes,1280.30079.fna,R,R,59
Staphylococcus aureus,PATRIC_genomes,1280.30082.fna,S,S,175
Staphylococcus aureus,PATRIC_genomes,1280.30087.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30088.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30089.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.30091.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.30092.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.30094.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30096.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30101.fna,R,N/A,168
Staphylococcus aureus,PATRIC_genomes,1280.30102.fna,S,S,78
Staphylococcus aureus,PATRIC_genomes,1280.30103.fna,R,R,6
Staphylococcus aureus,PATRIC_genomes,1280.30104.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30105.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30107.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30111.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30112.fna,N/A,S,51
Staphylococcus aureus,PATRIC_genomes,1280.30116.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30118.fna,R,N/A,238
Staphylococcus aureus,PATRIC_genomes,1280.30121.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30128.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30131.fna,N/A,R,11
Staphylococcus aureus,PATRIC_genomes,1280.30133.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30135.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.30139.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.30141.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.30143.fna,S,N/A,175
Staphylococcus aureus,PATRIC_genomes,1280.30145.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.30147.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30148.fna,R,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.30149.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30151.fna,N/A,S,1667
Staphylococcus aureus,PATRIC_genomes,1280.30152.fna,N/A,S,13
Staphylococcus aureus,PATRIC_genomes,1280.30153.fna,R,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.30154.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30162.fna,R,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.30165.fna,R,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.30166.fna,N/A,S,51
Staphylococcus aureus,PATRIC_genomes,1280.30167.fna,S,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.30171.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30173.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.30174.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30176.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30181.fna,S,N/A,783
Staphylococcus aureus,PATRIC_genomes,1280.30185.fna,N/A,S,1072
Staphylococcus aureus,PATRIC_genomes,1280.30186.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30192.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30194.fna,S,N/A,174
Staphylococcus aureus,PATRIC_genomes,1280.30195.fna,R,N/A,81
Staphylococcus aureus,PATRIC_genomes,1280.30197.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30198.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30199.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.30203.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30205.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30211.fna,R,N/A,275
Staphylococcus aureus,PATRIC_genomes,1280.30212.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30215.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30222.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30227.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30231.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30234.fna,R,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30235.fna,N/A,S,50
Staphylococcus aureus,PATRIC_genomes,1280.30238.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30242.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30246.fna,R,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30248.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30256.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30259.fna,R,R,98
Staphylococcus aureus,PATRIC_genomes,1280.30268.fna,R,N/A,238
Staphylococcus aureus,PATRIC_genomes,1280.30272.fna,R,S,78
Staphylococcus aureus,PATRIC_genomes,1280.30275.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30281.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.30283.fna,N/A,S,40
Staphylococcus aureus,PATRIC_genomes,1280.30284.fna,R,N/A,122
Staphylococcus aureus,PATRIC_genomes,1280.30285.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30286.fna,N/A,R,47
Staphylococcus aureus,PATRIC_genomes,1280.30291.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30292.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.30294.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30296.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30297.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30298.fna,R,N/A,306
Staphylococcus aureus,PATRIC_genomes,1280.30301.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.30303.fna,S,N/A,174
Staphylococcus aureus,PATRIC_genomes,1280.30305.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.30312.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30313.fna,N/A,S,174
Staphylococcus aureus,PATRIC_genomes,1280.30315.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30316.fna,R,R,50
Staphylococcus aureus,PATRIC_genomes,1280.30318.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30319.fna,S,S,78
Staphylococcus aureus,PATRIC_genomes,1280.30329.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30331.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30333.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30336.fna,R,S,2
Staphylococcus aureus,PATRIC_genomes,1280.30337.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.30343.fna,R,R,47
Staphylococcus aureus,PATRIC_genomes,1280.30345.fna,S,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.30346.fna,N/A,R,45
Staphylococcus aureus,PATRIC_genomes,1280.30349.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30352.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.30354.fna,N/A,R,881
Staphylococcus aureus,PATRIC_genomes,1280.30357.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.30359.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30364.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30367.fna,N/A,R,1
Staphylococcus aureus,PATRIC_genomes,1280.30369.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.30371.fna,R,N/A,84
Staphylococcus aureus,PATRIC_genomes,1280.30372.fna,R,R,98
Staphylococcus aureus,PATRIC_genomes,1280.30373.fna,N/A,R,2
Staphylococcus aureus,PATRIC_genomes,1280.30375.fna,N/A,R,47
Staphylococcus aureus,PATRIC_genomes,1280.30377.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30379.fna,R,N/A,59
Staphylococcus aureus,PATRIC_genomes,1280.30381.fna,S,N/A,51
Staphylococcus aureus,PATRIC_genomes,1280.30383.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30386.fna,R,N/A,59
Staphylococcus aureus,PATRIC_genomes,1280.30387.fna,R,N/A,155
Staphylococcus aureus,PATRIC_genomes,1280.30388.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30389.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30391.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30396.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30399.fna,S,N/A,78
Staphylococcus aureus,PATRIC_genomes,1280.30402.fna,R,R,6
Staphylococcus aureus,PATRIC_genomes,1280.30406.fna,R,S,75
Staphylococcus aureus,PATRIC_genomes,1280.30408.fna,R,N/A,75
Staphylococcus aureus,PATRIC_genomes,1280.30409.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30412.fna,N/A,R,166
Staphylococcus aureus,PATRIC_genomes,1280.30413.fna,S,N/A,1882
Staphylococcus aureus,PATRIC_genomes,1280.30414.fna,S,N/A,1498
Staphylococcus aureus,PATRIC_genomes,1280.30415.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30417.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30419.fna,R,R,50
Staphylococcus aureus,PATRIC_genomes,1280.30421.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30427.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30429.fna,S,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30431.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30433.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.30434.fna,N/A,S,78
Staphylococcus aureus,PATRIC_genomes,1280.30438.fna,R,N/A,2
Staphylococcus aureus,PATRIC_genomes,1280.30439.fna,N/A,S,75
Staphylococcus aureus,PATRIC_genomes,1280.30441.fna,N/A,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30443.fna,R,N/A,1
Staphylococcus aureus,PATRIC_genomes,1280.30445.fna,S,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30453.fna,S,N/A,50
Staphylococcus aureus,PATRIC_genomes,1280.30455.fna,N/A,S,174
Staphylococcus aureus,PATRIC_genomes,1280.30456.fna,R,S,1
Staphylococcus aureus,PATRIC_genomes,1280.30477.fna,S,R,1
