Species,Dataset,File Name,Tetracycline,Gentamicin,clusters
Escherichia coli,PATRIC_e.coli,562.23186.fna,N/A,S,1644
Escherichia coli,PATRIC_e.coli,562.23187.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23188.fna,N/A,S,147
Escherichia coli,PATRIC_e.coli,562.23189.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23190.fna,N/A,S,1304
Escherichia coli,PATRIC_e.coli,562.23191.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23192.fna,N/A,S,1043
Escherichia coli,PATRIC_e.coli,562.23193.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23194.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23196.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23197.fna,N/A,S,1330
Escherichia coli,PATRIC_e.coli,562.23198.fna,N/A,S,106
Escherichia coli,PATRIC_e.coli,562.23199.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23200.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23201.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23202.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23203.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23204.fna,N/A,S,1757
Escherichia coli,PATRIC_e.coli,562.23205.fna,N/A,S,1151
Escherichia coli,PATRIC_e.coli,562.23206.fna,N/A,S,230
Escherichia coli,PATRIC_e.coli,562.23207.fna,N/A,S,377
Escherichia coli,PATRIC_e.coli,562.23208.fna,N/A,S,340
Escherichia coli,PATRIC_e.coli,562.23209.fna,N/A,S,425
Escherichia coli,PATRIC_e.coli,562.23210.fna,N/A,S,759
Escherichia coli,PATRIC_e.coli,562.23211.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23212.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23213.fna,N/A,S,260
Escherichia coli,PATRIC_e.coli,562.23214.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23215.fna,N/A,S,185
Escherichia coli,PATRIC_e.coli,562.23216.fna,N/A,S,1493
Escherichia coli,PATRIC_e.coli,562.23217.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23218.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23219.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23220.fna,N/A,S,1092
Escherichia coli,PATRIC_e.coli,562.23221.fna,N/A,S,939
Escherichia coli,PATRIC_e.coli,562.23222.fna,N/A,S,353
Escherichia coli,PATRIC_e.coli,562.23223.fna,N/A,S,1183
Escherichia coli,PATRIC_e.coli,562.23224.fna,N/A,S,649
Escherichia coli,PATRIC_e.coli,562.23225.fna,N/A,S,348
Escherichia coli,PATRIC_e.coli,562.23226.fna,N/A,R,206
Escherichia coli,PATRIC_e.coli,562.23227.fna,N/A,S,1369
Escherichia coli,PATRIC_e.coli,562.23228.fna,N/A,S,965
Escherichia coli,PATRIC_e.coli,562.23229.fna,N/A,S,853
Escherichia coli,PATRIC_e.coli,562.23230.fna,N/A,S,67
Escherichia coli,PATRIC_e.coli,562.23231.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23232.fna,N/A,S,454
Escherichia coli,PATRIC_e.coli,562.23233.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.23234.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23235.fna,N/A,S,708
Escherichia coli,PATRIC_e.coli,562.23236.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23237.fna,N/A,S,161
Escherichia coli,PATRIC_e.coli,562.23238.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23239.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23240.fna,N/A,R,1181
Escherichia coli,PATRIC_e.coli,562.23241.fna,N/A,S,128
Escherichia coli,PATRIC_e.coli,562.23242.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23243.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23244.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23245.fna,N/A,S,1707
Escherichia coli,PATRIC_e.coli,562.23246.fna,N/A,R,119
Escherichia coli,PATRIC_e.coli,562.23247.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23248.fna,N/A,S,219
Escherichia coli,PATRIC_e.coli,562.23249.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23250.fna,N/A,S,1531
Escherichia coli,PATRIC_e.coli,562.23251.fna,N/A,S,1760
Escherichia coli,PATRIC_e.coli,562.23252.fna,N/A,S,1484
Escherichia coli,PATRIC_e.coli,562.23253.fna,N/A,S,532
Escherichia coli,PATRIC_e.coli,562.23254.fna,N/A,S,1130
Escherichia coli,PATRIC_e.coli,562.23255.fna,N/A,S,1712
Escherichia coli,PATRIC_e.coli,562.23256.fna,N/A,S,305
Escherichia coli,PATRIC_e.coli,562.23257.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23258.fna,N/A,S,1038
Escherichia coli,PATRIC_e.coli,562.23259.fna,N/A,S,231
Escherichia coli,PATRIC_e.coli,562.23260.fna,N/A,S,1883
Escherichia coli,PATRIC_e.coli,562.23261.fna,N/A,S,231
Escherichia coli,PATRIC_e.coli,562.23262.fna,N/A,S,1081
Escherichia coli,PATRIC_e.coli,562.23263.fna,N/A,S,71
Escherichia coli,PATRIC_e.coli,562.23264.fna,N/A,S,1722
Escherichia coli,PATRIC_e.coli,562.23265.fna,N/A,S,1549
Escherichia coli,PATRIC_e.coli,562.23266.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23267.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23268.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23269.fna,N/A,S,187
Escherichia coli,PATRIC_e.coli,562.23270.fna,N/A,S,353
Escherichia coli,PATRIC_e.coli,562.23271.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23272.fna,N/A,S,1750
Escherichia coli,PATRIC_e.coli,562.23273.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23274.fna,N/A,S,1332
Escherichia coli,PATRIC_e.coli,562.23275.fna,N/A,S,147
Escherichia coli,PATRIC_e.coli,562.23276.fna,N/A,S,130
Escherichia coli,PATRIC_e.coli,562.23277.fna,N/A,S,816
Escherichia coli,PATRIC_e.coli,562.23278.fna,N/A,S,119
Escherichia coli,PATRIC_e.coli,562.23279.fna,N/A,S,442
Escherichia coli,PATRIC_e.coli,562.23280.fna,N/A,S,368
Escherichia coli,PATRIC_e.coli,562.23281.fna,N/A,S,587
Escherichia coli,PATRIC_e.coli,562.23282.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23283.fna,N/A,S,367
Escherichia coli,PATRIC_e.coli,562.23284.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23285.fna,N/A,S,673
Escherichia coli,PATRIC_e.coli,562.23286.fna,N/A,R,1849
Escherichia coli,PATRIC_e.coli,562.23287.fna,N/A,S,1151
Escherichia coli,PATRIC_e.coli,562.23288.fna,N/A,S,1755
Escherichia coli,PATRIC_e.coli,562.23289.fna,N/A,S,269
Escherichia coli,PATRIC_e.coli,562.23290.fna,N/A,S,1827
Escherichia coli,PATRIC_e.coli,562.23291.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23292.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23293.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23294.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23295.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23296.fna,N/A,S,348
Escherichia coli,PATRIC_e.coli,562.23297.fna,N/A,S,177
Escherichia coli,PATRIC_e.coli,562.23298.fna,N/A,S,401
Escherichia coli,PATRIC_e.coli,562.23299.fna,N/A,S,1172
Escherichia coli,PATRIC_e.coli,562.23300.fna,N/A,S,1189
Escherichia coli,PATRIC_e.coli,562.23301.fna,N/A,S,368
Escherichia coli,PATRIC_e.coli,562.23302.fna,N/A,S,764
Escherichia coli,PATRIC_e.coli,562.23303.fna,N/A,S,1856
Escherichia coli,PATRIC_e.coli,562.23304.fna,N/A,S,1846
Escherichia coli,PATRIC_e.coli,562.23305.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23306.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23308.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.23309.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23310.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23311.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23312.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23313.fna,N/A,S,260
Escherichia coli,PATRIC_e.coli,562.23314.fna,N/A,R,224
Escherichia coli,PATRIC_e.coli,562.23315.fna,N/A,S,588
Escherichia coli,PATRIC_e.coli,562.23316.fna,N/A,S,1377
Escherichia coli,PATRIC_e.coli,562.23317.fna,N/A,R,224
Escherichia coli,PATRIC_e.coli,562.23318.fna,N/A,S,781
Escherichia coli,PATRIC_e.coli,562.23319.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23320.fna,N/A,S,171
Escherichia coli,PATRIC_e.coli,562.23321.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23322.fna,N/A,S,669
Escherichia coli,PATRIC_e.coli,562.23323.fna,N/A,S,348
Escherichia coli,PATRIC_e.coli,562.23324.fna,N/A,S,770
Escherichia coli,PATRIC_e.coli,562.23325.fna,N/A,S,86
Escherichia coli,PATRIC_e.coli,562.23326.fna,N/A,S,65
Escherichia coli,PATRIC_e.coli,562.23327.fna,N/A,S,96
Escherichia coli,PATRIC_e.coli,562.23328.fna,N/A,S,1894
Escherichia coli,PATRIC_e.coli,562.23329.fna,N/A,S,1210
Escherichia coli,PATRIC_e.coli,562.23330.fna,N/A,S,990
Escherichia coli,PATRIC_e.coli,562.23331.fna,N/A,S,348
Escherichia coli,PATRIC_e.coli,562.23332.fna,N/A,S,620
Escherichia coli,PATRIC_e.coli,562.23333.fna,N/A,S,344
Escherichia coli,PATRIC_e.coli,562.23334.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23335.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23336.fna,N/A,S,177
Escherichia coli,PATRIC_e.coli,562.23338.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23339.fna,N/A,S,344
Escherichia coli,PATRIC_e.coli,562.23340.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23341.fna,N/A,S,96
Escherichia coli,PATRIC_e.coli,562.23342.fna,N/A,R,1054
Escherichia coli,PATRIC_e.coli,562.23343.fna,N/A,S,649
Escherichia coli,PATRIC_e.coli,562.23344.fna,N/A,S,71
Escherichia coli,PATRIC_e.coli,562.23345.fna,N/A,R,1870
Escherichia coli,PATRIC_e.coli,562.23346.fna,N/A,S,198
Escherichia coli,PATRIC_e.coli,562.23347.fna,N/A,S,473
Escherichia coli,PATRIC_e.coli,562.23348.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23349.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23350.fna,N/A,S,1152
Escherichia coli,PATRIC_e.coli,562.23352.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23353.fna,N/A,S,1571
Escherichia coli,PATRIC_e.coli,562.23354.fna,N/A,S,633
Escherichia coli,PATRIC_e.coli,562.23356.fna,N/A,R,1122
Escherichia coli,PATRIC_e.coli,562.23357.fna,N/A,S,217
Escherichia coli,PATRIC_e.coli,562.23358.fna,N/A,S,787
Escherichia coli,PATRIC_e.coli,562.23359.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23360.fna,N/A,S,702
Escherichia coli,PATRIC_e.coli,562.23361.fna,N/A,S,641
Escherichia coli,PATRIC_e.coli,562.23362.fna,N/A,S,1719
Escherichia coli,PATRIC_e.coli,562.23363.fna,N/A,S,1170
Escherichia coli,PATRIC_e.coli,562.23364.fna,N/A,S,760
Escherichia coli,PATRIC_e.coli,562.23365.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23366.fna,N/A,S,1854
Escherichia coli,PATRIC_e.coli,562.23367.fna,N/A,R,1748
Escherichia coli,PATRIC_e.coli,562.23368.fna,N/A,S,713
Escherichia coli,PATRIC_e.coli,562.23369.fna,N/A,R,643
Escherichia coli,PATRIC_e.coli,562.23370.fna,N/A,S,119
Escherichia coli,PATRIC_e.coli,562.23371.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23372.fna,N/A,S,955
Escherichia coli,PATRIC_e.coli,562.23373.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.23374.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23375.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23376.fna,N/A,S,97
Escherichia coli,PATRIC_e.coli,562.23377.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23378.fna,N/A,S,142
Escherichia coli,PATRIC_e.coli,562.23379.fna,N/A,S,265
Escherichia coli,PATRIC_e.coli,562.23380.fna,N/A,S,171
Escherichia coli,PATRIC_e.coli,562.23381.fna,N/A,S,649
Escherichia coli,PATRIC_e.coli,562.23382.fna,N/A,S,967
Escherichia coli,PATRIC_e.coli,562.23383.fna,N/A,S,1397
Escherichia coli,PATRIC_e.coli,562.23384.fna,N/A,S,460
Escherichia coli,PATRIC_e.coli,562.23385.fna,N/A,S,1356
Escherichia coli,PATRIC_e.coli,562.23386.fna,N/A,S,86
Escherichia coli,PATRIC_e.coli,562.23387.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.23388.fna,N/A,S,1050
Escherichia coli,PATRIC_e.coli,562.23389.fna,N/A,R,600
Escherichia coli,PATRIC_e.coli,562.23390.fna,N/A,S,363
Escherichia coli,PATRIC_e.coli,562.23391.fna,N/A,R,1775
Escherichia coli,PATRIC_e.coli,562.23392.fna,N/A,S,147
Escherichia coli,PATRIC_e.coli,562.23393.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23394.fna,N/A,S,975
Escherichia coli,PATRIC_e.coli,562.23395.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23396.fna,N/A,S,206
Escherichia coli,PATRIC_e.coli,562.23398.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23399.fna,N/A,S,231
Escherichia coli,PATRIC_e.coli,562.23400.fna,N/A,S,1461
Escherichia coli,PATRIC_e.coli,562.23401.fna,N/A,S,187
Escherichia coli,PATRIC_e.coli,562.23402.fna,N/A,S,359
Escherichia coli,PATRIC_e.coli,562.23403.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23406.fna,N/A,S,1573
Escherichia coli,PATRIC_e.coli,562.23407.fna,N/A,S,71
Escherichia coli,PATRIC_e.coli,562.23408.fna,N/A,S,980
Escherichia coli,PATRIC_e.coli,562.23409.fna,N/A,S,1108
Escherichia coli,PATRIC_e.coli,562.23410.fna,N/A,S,1103
Escherichia coli,PATRIC_e.coli,562.23411.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23412.fna,N/A,S,652
Escherichia coli,PATRIC_e.coli,562.23413.fna,N/A,R,23
Escherichia coli,PATRIC_e.coli,562.23414.fna,N/A,S,1452
Escherichia coli,PATRIC_e.coli,562.23415.fna,N/A,S,290
Escherichia coli,PATRIC_e.coli,562.23416.fna,N/A,S,1505
Escherichia coli,PATRIC_e.coli,562.23417.fna,N/A,S,770
Escherichia coli,PATRIC_e.coli,562.23418.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23419.fna,N/A,S,1250
Escherichia coli,PATRIC_e.coli,562.23420.fna,N/A,S,315
Escherichia coli,PATRIC_e.coli,562.23421.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23422.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23423.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23424.fna,N/A,S,71
Escherichia coli,PATRIC_e.coli,562.23425.fna,N/A,S,580
Escherichia coli,PATRIC_e.coli,562.23426.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23427.fna,N/A,S,1717
Escherichia coli,PATRIC_e.coli,562.23428.fna,N/A,S,219
Escherichia coli,PATRIC_e.coli,562.23429.fna,N/A,S,1615
Escherichia coli,PATRIC_e.coli,562.23430.fna,N/A,S,1368
Escherichia coli,PATRIC_e.coli,562.23431.fna,N/A,R,1524
Escherichia coli,PATRIC_e.coli,562.23432.fna,N/A,S,559
Escherichia coli,PATRIC_e.coli,562.23433.fna,N/A,S,1095
Escherichia coli,PATRIC_e.coli,562.23435.fna,N/A,S,1868
Escherichia coli,PATRIC_e.coli,562.23436.fna,N/A,S,119
Escherichia coli,PATRIC_e.coli,562.23437.fna,N/A,S,740
Escherichia coli,PATRIC_e.coli,562.23438.fna,N/A,S,807
Escherichia coli,PATRIC_e.coli,562.23439.fna,N/A,S,661
Escherichia coli,PATRIC_e.coli,562.23440.fna,N/A,S,276
Escherichia coli,PATRIC_e.coli,562.23441.fna,N/A,S,728
Escherichia coli,PATRIC_e.coli,562.23442.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23443.fna,N/A,S,1536
Escherichia coli,PATRIC_e.coli,562.23444.fna,N/A,S,368
Escherichia coli,PATRIC_e.coli,562.23445.fna,N/A,S,348
Escherichia coli,PATRIC_e.coli,562.23446.fna,N/A,S,1109
Escherichia coli,PATRIC_e.coli,562.23447.fna,N/A,S,831
Escherichia coli,PATRIC_e.coli,562.23448.fna,N/A,S,359
Escherichia coli,PATRIC_e.coli,562.23449.fna,N/A,S,142
Escherichia coli,PATRIC_e.coli,562.23450.fna,N/A,S,955
Escherichia coli,PATRIC_e.coli,562.23451.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23452.fna,N/A,S,249
Escherichia coli,PATRIC_e.coli,562.23453.fna,N/A,S,712
Escherichia coli,PATRIC_e.coli,562.23454.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23455.fna,N/A,S,1286
Escherichia coli,PATRIC_e.coli,562.23456.fna,N/A,S,65
Escherichia coli,PATRIC_e.coli,562.23457.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23458.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23459.fna,N/A,R,1889
Escherichia coli,PATRIC_e.coli,562.23460.fna,N/A,S,210
Escherichia coli,PATRIC_e.coli,562.23461.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23462.fna,N/A,R,608
Escherichia coli,PATRIC_e.coli,562.23463.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23464.fna,N/A,S,1132
Escherichia coli,PATRIC_e.coli,562.23465.fna,N/A,S,1333
Escherichia coli,PATRIC_e.coli,562.23467.fna,N/A,S,315
Escherichia coli,PATRIC_e.coli,562.23468.fna,N/A,S,664
Escherichia coli,PATRIC_e.coli,562.23469.fna,N/A,S,775
Escherichia coli,PATRIC_e.coli,562.23470.fna,N/A,S,729
Escherichia coli,PATRIC_e.coli,562.23471.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23472.fna,N/A,S,1523
Escherichia coli,PATRIC_e.coli,562.23473.fna,N/A,S,1704
Escherichia coli,PATRIC_e.coli,562.23474.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23475.fna,N/A,S,396
Escherichia coli,PATRIC_e.coli,562.23476.fna,N/A,S,681
Escherichia coli,PATRIC_e.coli,562.23477.fna,N/A,S,1085
Escherichia coli,PATRIC_e.coli,562.23478.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23479.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23480.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23481.fna,N/A,S,1272
Escherichia coli,PATRIC_e.coli,562.23482.fna,N/A,S,235
Escherichia coli,PATRIC_e.coli,562.23483.fna,N/A,S,187
Escherichia coli,PATRIC_e.coli,562.23484.fna,N/A,S,442
Escherichia coli,PATRIC_e.coli,562.23485.fna,N/A,S,1088
Escherichia coli,PATRIC_e.coli,562.23486.fna,N/A,R,1458
Escherichia coli,PATRIC_e.coli,562.23487.fna,N/A,S,219
Escherichia coli,PATRIC_e.coli,562.23488.fna,N/A,R,206
Escherichia coli,PATRIC_e.coli,562.23489.fna,N/A,S,1392
Escherichia coli,PATRIC_e.coli,562.23490.fna,N/A,S,1652
Escherichia coli,PATRIC_e.coli,562.23491.fna,N/A,S,755
Escherichia coli,PATRIC_e.coli,562.23492.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23493.fna,N/A,S,187
Escherichia coli,PATRIC_e.coli,562.23494.fna,N/A,R,851
Escherichia coli,PATRIC_e.coli,562.23495.fna,N/A,S,1516
Escherichia coli,PATRIC_e.coli,562.23496.fna,N/A,S,353
Escherichia coli,PATRIC_e.coli,562.23497.fna,N/A,S,157
Escherichia coli,PATRIC_e.coli,562.23498.fna,N/A,S,260
Escherichia coli,PATRIC_e.coli,562.23499.fna,N/A,S,1218
Escherichia coli,PATRIC_e.coli,562.23500.fna,N/A,S,118
Escherichia coli,PATRIC_e.coli,562.23501.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23502.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23503.fna,N/A,S,119
Escherichia coli,PATRIC_e.coli,562.23504.fna,N/A,S,1483
Escherichia coli,PATRIC_e.coli,562.23505.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23506.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23507.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.23508.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23509.fna,N/A,S,65
Escherichia coli,PATRIC_e.coli,562.23510.fna,N/A,S,988
Escherichia coli,PATRIC_e.coli,562.23511.fna,N/A,S,1627
Escherichia coli,PATRIC_e.coli,562.23512.fna,N/A,S,368
Escherichia coli,PATRIC_e.coli,562.23513.fna,N/A,S,260
Escherichia coli,PATRIC_e.coli,562.23514.fna,N/A,S,352
Escherichia coli,PATRIC_e.coli,562.23515.fna,N/A,S,345
Escherichia coli,PATRIC_e.coli,562.23516.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23517.fna,N/A,S,368
Escherichia coli,PATRIC_e.coli,562.23518.fna,N/A,S,106
Escherichia coli,PATRIC_e.coli,562.23519.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.23520.fna,N/A,S,509
Escherichia coli,PATRIC_e.coli,562.23521.fna,N/A,S,1225
Escherichia coli,PATRIC_e.coli,562.23522.fna,N/A,S,617
Escherichia coli,PATRIC_e.coli,562.23523.fna,N/A,S,1132
Escherichia coli,PATRIC_e.coli,562.23524.fna,N/A,S,878
Escherichia coli,PATRIC_e.coli,562.23525.fna,N/A,S,315
Escherichia coli,PATRIC_e.coli,562.23526.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23527.fna,N/A,S,368
Escherichia coli,PATRIC_e.coli,562.23528.fna,N/A,S,549
Escherichia coli,PATRIC_e.coli,562.23529.fna,N/A,S,307
Escherichia coli,PATRIC_e.coli,562.23530.fna,N/A,S,270
Escherichia coli,PATRIC_e.coli,562.23531.fna,N/A,S,100
Escherichia coli,PATRIC_e.coli,562.23532.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23533.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23534.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23535.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.23536.fna,N/A,R,391
Escherichia coli,PATRIC_e.coli,562.23537.fna,N/A,S,1315
Escherichia coli,PATRIC_e.coli,562.23538.fna,N/A,S,259
Escherichia coli,PATRIC_e.coli,562.23539.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23540.fna,N/A,S,370
Escherichia coli,PATRIC_e.coli,562.23541.fna,N/A,S,136
Escherichia coli,PATRIC_e.coli,562.23542.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23543.fna,N/A,S,290
Escherichia coli,PATRIC_e.coli,562.23544.fna,N/A,S,642
Escherichia coli,PATRIC_e.coli,562.23545.fna,N/A,S,147
Escherichia coli,PATRIC_e.coli,562.23546.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23547.fna,N/A,S,1407
Escherichia coli,PATRIC_e.coli,562.23548.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23549.fna,N/A,S,796
Escherichia coli,PATRIC_e.coli,562.23550.fna,N/A,S,941
Escherichia coli,PATRIC_e.coli,562.23551.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23552.fna,N/A,S,1092
Escherichia coli,PATRIC_e.coli,562.23553.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.23554.fna,N/A,S,1591
Escherichia coli,PATRIC_e.coli,562.23555.fna,N/A,S,204
Escherichia coli,PATRIC_e.coli,562.23556.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23557.fna,N/A,S,702
Escherichia coli,PATRIC_e.coli,562.23558.fna,N/A,R,411
Escherichia coli,PATRIC_e.coli,562.23559.fna,N/A,S,331
Escherichia coli,PATRIC_e.coli,562.23560.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23561.fna,N/A,S,161
Escherichia coli,PATRIC_e.coli,562.23562.fna,N/A,S,1265
Escherichia coli,PATRIC_e.coli,562.23563.fna,N/A,S,91
Escherichia coli,PATRIC_e.coli,562.23564.fna,N/A,S,964
Escherichia coli,PATRIC_e.coli,562.23565.fna,N/A,R,683
Escherichia coli,PATRIC_e.coli,562.23566.fna,N/A,S,971
Escherichia coli,PATRIC_e.coli,562.23567.fna,N/A,R,683
Escherichia coli,PATRIC_e.coli,562.23568.fna,N/A,S,1053
Escherichia coli,PATRIC_e.coli,562.23569.fna,N/A,S,957
Escherichia coli,PATRIC_e.coli,562.23570.fna,N/A,S,260
Escherichia coli,PATRIC_e.coli,562.23571.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.23572.fna,N/A,S,187
Escherichia coli,PATRIC_e.coli,562.23573.fna,N/A,S,1439
Escherichia coli,PATRIC_e.coli,562.23574.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.23575.fna,N/A,S,1375
Escherichia coli,PATRIC_e.coli,562.23576.fna,N/A,S,245
Escherichia coli,PATRIC_e.coli,562.23577.fna,N/A,S,86
Escherichia coli,PATRIC_e.coli,562.23578.fna,N/A,S,161
Escherichia coli,PATRIC_e.coli,562.23579.fna,N/A,S,1034
Escherichia coli,PATRIC_e.coli,562.23580.fna,N/A,S,668
Escherichia coli,PATRIC_e.coli,562.23581.fna,N/A,S,1317
Escherichia coli,PATRIC_e.coli,562.23582.fna,N/A,S,1608
Escherichia coli,PATRIC_e.coli,562.23583.fna,N/A,S,1763
Escherichia coli,PATRIC_e.coli,562.23584.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23585.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.23586.fna,N/A,S,171
Escherichia coli,PATRIC_e.coli,562.23587.fna,N/A,S,412
Escherichia coli,PATRIC_e.coli,562.23588.fna,N/A,S,68
Escherichia coli,PATRIC_e.coli,562.23589.fna,N/A,S,984
Escherichia coli,PATRIC_e.coli,562.23590.fna,N/A,S,588
Escherichia coli,PATRIC_e.coli,562.23591.fna,N/A,S,1773
