Species,Dataset,File Name,Tetracycline,Gentamicin,clusters
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3055301.fna,S,R,0
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3055304.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3055305.fna,R,S,69
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3055308.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3055309.fna,S,S,87
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3055310.fna,S,S,201
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3055319.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056893.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056894.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056898.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056899.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056900.fna,R,S,262
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056901.fna,S,S,38
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056904.fna,R,S,138
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056905.fna,R,R,262
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056906.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056907.fna,R,R,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056908.fna,R,S,83
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056909.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056910.fna,S,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056911.fna,S,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056912.fna,R,S,242
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056913.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056914.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056915.fna,R,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056916.fna,R,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056917.fna,S,S,726
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056918.fna,R,S,66
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056919.fna,R,S,343
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056920.fna,S,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056921.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056927.fna,R,S,64
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056928.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056929.fna,R,S,63
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056930.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056931.fna,S,S,15
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3056932.fna,R,S,83
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057216.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057217.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057218.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057219.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057220.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057221.fna,S,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057222.fna,R,R,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057223.fna,R,R,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057224.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057225.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057226.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057227.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057228.fna,R,S,19
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057229.fna,S,S,458
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057230.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3057231.fna,R,S,19
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062665.fna,R,R,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062666.fna,R,S,428
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062667.fna,S,R,567
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062668.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062669.fna,R,R,389
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062670.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062671.fna,S,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062672.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062673.fna,R,S,357
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062674.fna,R,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062675.fna,R,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062676.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062679.fna,R,S,64
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062680.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062681.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062682.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062683.fna,R,S,428
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062684.fna,R,S,201
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062685.fna,S,S,202
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062686.fna,S,S,38
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062687.fna,R,S,33
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062688.fna,I,R,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062689.fna,R,S,66
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3062690.fna,R,S,1474
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3082382.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3082383.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3082388.fna,S,R,285
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3082389.fna,I,R,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3082390.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3082391.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3082392.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3082393.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085513.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085520.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085521.fna,R,S,387
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085522.fna,R,S,428
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085523.fna,R,S,414
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085524.fna,R,S,83
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085525.fna,R,S,83
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085526.fna,S,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085527.fna,S,S,87
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085528.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085533.fna,R,R,268
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085611.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085613.fna,R,S,357
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085614.fna,R,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085615.fna,R,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085616.fna,R,S,33
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085617.fna,S,S,38
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085618.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085619.fna,R,S,63
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085620.fna,R,R,268
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3085621.fna,R,R,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3086656.fna,R,S,33
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3089989.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3089990.fna,R,R,805
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3089991.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3089992.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3089993.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3089994.fna,R,R,90
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3089995.fna,S,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3089996.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3089997.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3089998.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3089999.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3090000.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3090001.fna,S,S,36
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3090002.fna,S,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3090003.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3090004.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091328.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091329.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091330.fna,S,S,202
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091331.fna,R,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091332.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091333.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091334.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091335.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091336.fna,S,S,395
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091339.fna,S,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091340.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091341.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091342.fna,R,R,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091343.fna,R,R,618
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091344.fna,R,R,618
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091345.fna,R,R,618
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091346.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091347.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091348.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091349.fna,S,S,87
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091350.fna,S,S,247
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091410.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091411.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091412.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091413.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091414.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091415.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091416.fna,S,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091417.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3091418.fna,R,S,38
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096028.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096029.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096030.fna,S,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096031.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096032.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096033.fna,S,R,111
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096034.fna,R,R,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096035.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096036.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096075.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096076.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096077.fna,S,S,36
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096078.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096079.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096080.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096081.fna,S,S,0
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096082.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096083.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096084.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096085.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096086.fna,S,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096087.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096088.fna,R,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096089.fna,S,S,62
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096090.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096091.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096093.fna,S,S,15
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096094.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096095.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096096.fna,R,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096097.fna,S,S,33
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096098.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096100.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096101.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096102.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096104.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096105.fna,R,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096106.fna,R,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096107.fna,S,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096108.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096702.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096703.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096704.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096710.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096718.fna,R,R,0
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096719.fna,S,R,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096720.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096721.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3096722.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098258.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098259.fna,S,S,38
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098260.fna,R,R,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098261.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098262.fna,R,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098263.fna,S,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098264.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098265.fna,S,S,202
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098266.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098267.fna,S,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098269.fna,R,R,389
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098270.fna,R,R,1686
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098271.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098272.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098274.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098275.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098276.fna,R,S,73
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098277.fna,R,S,48
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098278.fna,R,S,54
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098279.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098280.fna,R,S,83
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098283.fna,R,S,83
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098293.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098296.fna,R,S,28
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098373.fna,R,S,83
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098374.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098375.fna,S,S,38
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098376.fna,S,S,38
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098377.fna,R,S,54
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098379.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098643.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098644.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098645.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098646.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098647.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098648.fna,S,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098649.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098650.fna,S,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098651.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098652.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098653.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098654.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098655.fna,R,R,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098656.fna,S,S,87
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098657.fna,S,S,87
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098658.fna,S,S,46
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098659.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098660.fna,R,R,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098661.fna,R,R,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3098662.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3099648.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3099649.fna,R,R,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3099650.fna,S,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3099653.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3101789.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3101884.fna,S,S,247
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3101888.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3101892.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3101895.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3101898.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3101900.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110299.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110324.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110325.fna,S,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110326.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110327.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110328.fna,S,S,33
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110329.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110330.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110331.fna,S,S,33
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110332.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110334.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110379.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110380.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110463.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110464.fna,R,R,811
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110465.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110466.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110468.fna,S,S,53
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110469.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110470.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110472.fna,R,S,38
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110473.fna,R,R,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110474.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110475.fna,S,R,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110476.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110477.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110478.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110479.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3110480.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111261.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111262.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111263.fna,R,R,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111264.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111265.fna,S,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111266.fna,S,S,247
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111267.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111268.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111269.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111270.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111271.fna,S,S,12
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111272.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111273.fna,S,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111274.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111275.fna,S,S,99
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3111276.fna,R,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115182.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115183.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115184.fna,R,R,33
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115185.fna,S,R,90
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115186.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115187.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115188.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115189.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115190.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115191.fna,R,R,660
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115192.fna,R,S,3
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115200.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115201.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115202.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115218.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115221.fna,R,R,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115222.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115223.fna,R,S,42
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115224.fna,R,S,7
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115225.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115226.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115230.fna,S,S,22
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115231.fna,R,S,26
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3115232.fna,S,S,38
